mapping,ordering,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
001,99,0.556641,1.983135,0.607031,0.552344,0.510156,0.607031,0.578125,0.549219,0.552344,0.578125,0.542969,0.510156,0.549219,0.542969
001,99_001,0.754036,1.477655,0.771094,0.622656,0.771094,0.771094,0.698438,0.962500,0.622656,0.698438,0.698438,0.771094,0.962500,0.698438
001,99_010,0.652604,1.905955,0.550000,0.678125,0.660937,0.550000,0.604688,0.711719,0.678125,0.604688,0.710156,0.660937,0.711719,0.710156
001,99_011,0.700260,1.697880,0.661719,0.664844,0.702344,0.661719,0.681250,0.766406,0.664844,0.681250,0.725000,0.702344,0.766406,0.725000
001,99_100,0.622396,1.982792,0.553125,0.664062,0.500000,0.553125,0.674219,0.714844,0.664062,0.674219,0.628125,0.500000,0.714844,0.628125
001,99_101,0.673958,1.840132,0.724219,0.549219,0.675781,0.724219,0.710938,0.770312,0.549219,0.710938,0.613281,0.675781,0.770312,0.613281
001,99_110,0.607943,1.980317,0.649219,0.656250,0.534375,0.649219,0.632031,0.538281,0.656250,0.632031,0.637500,0.534375,0.538281,0.637500
001,99_codon,0.640234,1.834474,0.615625,0.674219,0.613281,0.615625,0.706250,0.622656,0.674219,0.706250,0.609375,0.613281,0.622656,0.609375
001,9_001,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
001,9_010,0.643099,1.909088,0.690625,0.597656,0.665625,0.690625,0.719531,0.630469,0.597656,0.719531,0.554688,0.665625,0.630469,0.554688
001,9_011,0.718750,1.671985,0.692969,0.787500,0.604688,0.692969,0.813281,0.738281,0.787500,0.813281,0.675781,0.604688,0.738281,0.675781
001,9_100,0.617708,1.974564,0.675000,0.695312,0.548438,0.675000,0.621094,0.669531,0.695312,0.621094,0.496875,0.548438,0.669531,0.496875
001,9_101,0.680339,1.713840,0.687500,0.593750,0.872656,0.687500,0.675000,0.666406,0.593750,0.675000,0.586719,0.872656,0.666406,0.586719
001,9_110,0.608333,1.990879,0.671094,0.585938,0.659375,0.671094,0.670312,0.570312,0.585938,0.670312,0.492969,0.659375,0.570312,0.492969
001,9_codon,0.605339,1.984004,0.547656,0.571875,0.697656,0.547656,0.621875,0.603125,0.571875,0.621875,0.589844,0.697656,0.603125,0.589844
001,k3_alphabetical,0.616406,1.981478,0.667969,0.543750,0.476562,0.667969,0.685156,0.614844,0.543750,0.685156,0.710156,0.476562,0.614844,0.710156
010,0,0.568229,1.973140,0.521094,0.577344,0.615625,0.521094,0.507812,0.613281,0.577344,0.507812,0.574219,0.615625,0.613281,0.574219
010,0_001,0.647526,1.886972,0.671094,0.628906,0.575781,0.671094,0.669531,0.617188,0.628906,0.669531,0.722656,0.575781,0.617188,0.722656
010,0_010,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
010,0_011,0.696224,1.728683,0.721094,0.725000,0.760938,0.721094,0.641406,0.654687,0.725000,0.641406,0.674219,0.760938,0.654687,0.674219
010,0_100,0.649740,1.913766,0.561719,0.596094,0.708594,0.561719,0.679688,0.653125,0.596094,0.679688,0.699219,0.708594,0.653125,0.699219
010,0_101,0.633464,1.951326,0.541406,0.653906,0.543750,0.541406,0.680469,0.712500,0.653906,0.680469,0.668750,0.543750,0.712500,0.668750
010,0_110,0.749219,1.541149,0.643750,0.812500,0.914062,0.643750,0.657813,0.646094,0.812500,0.657813,0.821094,0.914062,0.646094,0.821094
010,0_codon,0.742448,1.559738,0.650000,0.848437,0.839063,0.650000,0.653906,0.653125,0.848437,0.653906,0.810156,0.839063,0.653125,0.810156
010,1,0.566016,1.941779,0.579688,0.546094,0.582812,0.579688,0.515625,0.588281,0.546094,0.515625,0.583594,0.582812,0.588281,0.583594
010,10,0.556771,1.988755,0.531250,0.592187,0.524219,0.531250,0.496094,0.592969,0.592187,0.496094,0.603906,0.524219,0.592969,0.603906
010,10_001,0.645964,1.911775,0.671094,0.701562,0.581250,0.671094,0.653906,0.710938,0.701562,0.653906,0.557031,0.581250,0.710938,0.557031
010,10_010,0.773958,1.421525,0.848437,0.662500,0.850000,0.848437,0.661719,0.959375,0.662500,0.661719,0.661719,0.850000,0.959375,0.661719
010,10_011,0.728516,1.582401,0.742188,0.692187,0.902344,0.742188,0.628125,0.731250,0.692187,0.628125,0.675000,0.902344,0.731250,0.675000
010,10_100,0.663672,1.868684,0.631250,0.687500,0.674219,0.631250,0.737500,0.604688,0.687500,0.737500,0.646875,0.674219,0.604688,0.646875
010,10_101,0.615885,1.946033,0.610156,0.602344,0.564063,0.610156,0.672656,0.558594,0.602344,0.672656,0.687500,0.564063,0.558594,0.687500
010,10_110,0.755339,1.512916,0.834375,0.653906,0.845313,0.834375,0.646094,0.901563,0.653906,0.646094,0.650781,0.845313,0.901563,0.650781
010,10_codon,0.719401,1.598770,0.680469,0.885938,0.750000,0.680469,0.644531,0.654687,0.885938,0.644531,0.700781,0.750000,0.654687,0.700781
010,11,0.587891,1.930973,0.607031,0.548438,0.614844,0.607031,0.566406,0.609375,0.548438,0.566406,0.581250,0.614844,0.609375,0.581250
010,11_001,0.647917,1.923953,0.714844,0.642188,0.687500,0.714844,0.560156,0.592187,0.642188,0.560156,0.690625,0.687500,0.592187,0.690625
010,11_010,0.773177,1.422906,0.957812,0.661719,0.847656,0.957812,0.660156,0.849219,0.661719,0.660156,0.662500,0.847656,0.849219,0.662500
010,11_011,0.718880,1.614809,0.895312,0.667188,0.692969,0.895312,0.684375,0.716406,0.667188,0.684375,0.657031,0.692969,0.716406,0.657031
010,11_100,0.652344,1.881280,0.713281,0.568750,0.607812,0.713281,0.644531,0.685937,0.568750,0.644531,0.693750,0.607812,0.685937,0.693750
010,11_101,0.627604,1.940790,0.606250,0.564844,0.642969,0.606250,0.665625,0.635938,0.564844,0.665625,0.650000,0.642969,0.635938,0.650000
010,11_110,0.730339,1.565212,0.735938,0.678125,0.929688,0.735938,0.623437,0.735156,0.678125,0.623437,0.679688,0.929688,0.735156,0.679688
010,11_codon,0.723958,1.578333,0.829688,0.686719,0.821094,0.829688,0.639844,0.741406,0.686719,0.639844,0.625000,0.821094,0.741406,0.625000
010,12,0.582812,1.957958,0.518750,0.614062,0.577344,0.518750,0.569531,0.614062,0.614062,0.569531,0.603125,0.577344,0.614062,0.603125
010,12_001,0.635807,1.926798,0.585938,0.696094,0.673438,0.585938,0.536719,0.703125,0.696094,0.536719,0.619531,0.673438,0.703125,0.619531
010,12_010,0.775000,1.420127,0.850000,0.662500,0.850000,0.850000,0.662500,0.962500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500
010,12_011,0.698698,1.735771,0.643750,0.687500,0.730469,0.643750,0.652344,0.753906,0.687500,0.652344,0.724219,0.730469,0.753906,0.724219
010,12_100,0.653516,1.868145,0.657031,0.728125,0.665625,0.657031,0.585938,0.645312,0.728125,0.585938,0.639062,0.665625,0.645312,0.639062
010,12_101,0.629557,1.950091,0.556250,0.707812,0.639844,0.556250,0.555469,0.674219,0.707812,0.555469,0.643750,0.639844,0.674219,0.643750
010,12_110,0.726432,1.560902,0.688281,0.649219,0.713281,0.688281,0.684375,0.915625,0.649219,0.684375,0.707812,0.713281,0.915625,0.707812
010,12_codon,0.710156,1.620130,0.720313,0.687500,0.816406,0.720313,0.605469,0.756250,0.687500,0.605469,0.675000,0.816406,0.756250,0.675000
010,13,0.593490,1.909705,0.623437,0.555469,0.632812,0.623437,0.554688,0.637500,0.555469,0.554688,0.557031,0.632812,0.637500,0.557031
010,13_001,0.657422,1.867350,0.607031,0.698438,0.689063,0.607031,0.570312,0.728125,0.698438,0.570312,0.651563,0.689063,0.728125,0.651563
010,13_010,0.775000,1.420127,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500
010,13_011,0.744401,1.547632,0.837500,0.648438,0.813281,0.837500,0.639844,0.875781,0.648438,0.639844,0.651563,0.813281,0.875781,0.651563
010,13_100,0.647917,1.848638,0.635156,0.603125,0.718750,0.635156,0.641406,0.657813,0.603125,0.641406,0.631250,0.718750,0.657813,0.631250
010,13_101,0.627995,1.935741,0.534375,0.633594,0.583594,0.534375,0.646094,0.671094,0.633594,0.646094,0.699219,0.583594,0.671094,0.699219
010,13_110,0.716667,1.652513,0.782813,0.632031,0.757031,0.782813,0.699219,0.773438,0.632031,0.699219,0.655469,0.757031,0.773438,0.655469
010,13_codon,0.709766,1.629327,0.857812,0.676562,0.725781,0.857812,0.675781,0.689844,0.676562,0.675781,0.632812,0.725781,0.689844,0.632812
010,14,0.562630,1.942399,0.600781,0.571875,0.565625,0.600781,0.557813,0.532813,0.571875,0.557813,0.546875,0.565625,0.532813,0.546875
010,14_001,0.639193,1.932654,0.646094,0.693750,0.707031,0.646094,0.656250,0.557813,0.693750,0.656250,0.574219,0.707031,0.557813,0.574219
010,14_010,0.772005,1.422912,0.843750,0.660937,0.958594,0.843750,0.659375,0.846094,0.660937,0.659375,0.663281,0.958594,0.846094,0.663281
010,14_011,0.726693,1.580857,0.727344,0.696875,0.903125,0.727344,0.617969,0.722656,0.696875,0.617969,0.692187,0.903125,0.722656,0.692187
010,14_100,0.645312,1.885428,0.602344,0.564063,0.709375,0.602344,0.653906,0.691406,0.564063,0.653906,0.650781,0.709375,0.691406,0.650781
010,14_101,0.640885,1.911479,0.715625,0.676562,0.557031,0.715625,0.679688,0.560156,0.676562,0.679688,0.656250,0.557031,0.560156,0.656250
010,14_110,0.701823,1.679737,0.721875,0.703906,0.823438,0.721875,0.604688,0.659375,0.703906,0.604688,0.697656,0.823438,0.659375,0.697656
010,14_codon,0.738281,1.508052,0.688281,0.878906,0.807813,0.688281,0.646875,0.653906,0.878906,0.646875,0.753906,0.807813,0.653906,0.753906
010,15,0.582031,1.949918,0.585938,0.572656,0.622656,0.585938,0.545312,0.588281,0.572656,0.545312,0.577344,0.622656,0.588281,0.577344
010,15_001,0.654036,1.862750,0.666406,0.703906,0.590625,0.666406,0.657031,0.732812,0.703906,0.657031,0.573438,0.590625,0.732812,0.573438
010,15_010,0.773958,1.421525,0.661719,0.850000,0.849219,0.661719,0.661719,0.660937,0.850000,0.661719,0.960156,0.849219,0.660937,0.960156
010,15_011,0.738542,1.569580,0.657031,0.643750,0.636719,0.657031,0.815625,0.828906,0.643750,0.815625,0.849219,0.636719,0.828906,0.849219
010,15_100,0.645443,1.907988,0.635156,0.705469,0.697656,0.635156,0.556250,0.688281,0.705469,0.556250,0.589844,0.697656,0.688281,0.589844
010,15_101,0.625521,1.983842,0.679688,0.634375,0.639844,0.679688,0.614844,0.651563,0.634375,0.614844,0.532813,0.639844,0.651563,0.532813
010,15_110,0.690495,1.777426,0.703906,0.753125,0.728125,0.703906,0.625000,0.675781,0.753125,0.625000,0.657031,0.728125,0.675781,0.657031
010,15_codon,0.752474,1.506986,0.647656,0.913281,0.837500,0.647656,0.642969,0.654687,0.913281,0.642969,0.818750,0.837500,0.654687,0.818750
010,16,0.551432,1.964987,0.559375,0.551562,0.584375,0.559375,0.545312,0.514062,0.551562,0.545312,0.553906,0.584375,0.514062,0.553906
010,16_001,0.650781,1.902315,0.555469,0.604688,0.713281,0.555469,0.694531,0.648438,0.604688,0.694531,0.688281,0.713281,0.648438,0.688281
010,16_010,0.775000,1.420127,0.962500,0.662500,0.850000,0.962500,0.662500,0.850000,0.662500,0.662500,0.662500,0.850000,0.850000,0.662500
010,16_011,0.739193,1.552863,0.650781,0.800781,0.878906,0.650781,0.640625,0.635938,0.800781,0.640625,0.828125,0.878906,0.635938,0.828125
010,16_100,0.639453,1.910037,0.621875,0.702344,0.669531,0.621875,0.553125,0.701562,0.702344,0.553125,0.588281,0.669531,0.701562,0.588281
010,16_101,0.633724,1.959396,0.651563,0.590625,0.721875,0.651563,0.646875,0.633594,0.590625,0.646875,0.557813,0.721875,0.633594,0.557813
010,16_110,0.730469,1.529870,0.669531,0.722656,0.923438,0.669531,0.653125,0.682031,0.722656,0.653125,0.732031,0.923438,0.682031,0.732031
010,16_codon,0.739714,1.526487,0.878125,0.871094,0.632812,0.878125,0.792969,0.621875,0.871094,0.792969,0.641406,0.632812,0.621875,0.641406
010,17,0.569792,1.952537,0.615625,0.503125,0.578906,0.615625,0.560156,0.555469,0.503125,0.560156,0.605469,0.578906,0.555469,0.605469
010,17_001,0.664453,1.817637,0.592187,0.642188,0.781250,0.592187,0.632031,0.652344,0.642188,0.632031,0.686719,0.781250,0.652344,0.686719
010,17_010,0.773828,1.421062,0.662500,0.660937,0.661719,0.662500,0.960938,0.849219,0.660937,0.960938,0.847656,0.661719,0.849219,0.847656
010,17_011,0.739323,1.546537,0.817969,0.635938,0.800781,0.817969,0.642188,0.909375,0.635938,0.642188,0.629687,0.800781,0.909375,0.629687
010,17_100,0.636979,1.926133,0.550000,0.630469,0.663281,0.550000,0.702344,0.596094,0.630469,0.702344,0.679688,0.663281,0.596094,0.679688
010,17_101,0.624870,1.974121,0.525000,0.593750,0.639062,0.525000,0.682031,0.642969,0.593750,0.682031,0.666406,0.639062,0.642969,0.666406
010,17_110,0.729427,1.646600,0.817187,0.636719,0.818750,0.817187,0.650000,0.800000,0.636719,0.650000,0.653906,0.818750,0.800000,0.653906
010,17_codon,0.679818,1.826072,0.669531,0.675000,0.686719,0.669531,0.646875,0.771094,0.675000,0.646875,0.629687,0.686719,0.771094,0.629687
010,18,0.612109,1.922071,0.586719,0.567187,0.622656,0.586719,0.600000,0.673438,0.567187,0.600000,0.622656,0.622656,0.673438,0.622656
010,18_001,0.640365,1.894508,0.723437,0.670312,0.617969,0.723437,0.600781,0.565625,0.670312,0.600781,0.664062,0.617969,0.565625,0.664062
010,18_010,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000
010,18_011,0.702083,1.709215,0.717969,0.589063,0.697656,0.717969,0.725000,0.828906,0.589063,0.725000,0.653906,0.697656,0.828906,0.653906
010,18_100,0.651823,1.895661,0.623437,0.689844,0.677344,0.623437,0.582812,0.721875,0.689844,0.582812,0.615625,0.677344,0.721875,0.615625
010,18_101,0.618750,1.937754,0.597656,0.562500,0.621875,0.597656,0.586719,0.714063,0.562500,0.586719,0.629687,0.621875,0.714063,0.629687
010,18_110,0.739844,1.562680,0.635156,0.652344,0.643750,0.635156,0.853125,0.797656,0.652344,0.853125,0.857031,0.643750,0.797656,0.857031
010,18_codon,0.699089,1.704546,0.695312,0.720313,0.620313,0.695312,0.825000,0.679688,0.720313,0.825000,0.653906,0.620313,0.679688,0.653906
010,19,0.601953,1.859082,0.527344,0.576562,0.598437,0.527344,0.596875,0.610938,0.576562,0.596875,0.701562,0.598437,0.610938,0.701562
010,19_001,0.645703,1.898691,0.655469,0.686719,0.582031,0.655469,0.661719,0.708594,0.686719,0.661719,0.579688,0.582031,0.708594,0.579688
010,19_010,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.850000,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000,0.962500
010,19_011,0.732422,1.524859,0.656250,0.678125,0.691406,0.656250,0.717187,0.727344,0.678125,0.717187,0.924219,0.691406,0.727344,0.924219
010,19_100,0.631120,1.907042,0.668750,0.669531,0.596094,0.668750,0.631250,0.690625,0.669531,0.631250,0.530469,0.596094,0.690625,0.530469
010,19_101,0.611589,1.991479,0.573438,0.565625,0.725000,0.573438,0.672656,0.570312,0.565625,0.672656,0.562500,0.725000,0.570312,0.562500
010,19_110,0.691927,1.774968,0.666406,0.746094,0.654687,0.666406,0.720313,0.627344,0.746094,0.720313,0.736719,0.654687,0.627344,0.736719
010,19_codon,0.715365,1.597750,0.647656,0.771094,0.788281,0.647656,0.666406,0.634375,0.771094,0.666406,0.784375,0.788281,0.634375,0.784375
010,1_001,0.647005,1.897941,0.603125,0.568750,0.719531,0.603125,0.676562,0.677344,0.568750,0.676562,0.636719,0.719531,0.677344,0.636719
010,1_010,0.773958,1.421525,0.849219,0.660937,0.960156,0.849219,0.661719,0.850000,0.660937,0.661719,0.661719,0.960156,0.850000,0.661719
010,1_011,0.710938,1.645666,0.736719,0.682813,0.846094,0.736719,0.632812,0.721875,0.682813,0.632812,0.645312,0.846094,0.721875,0.645312
010,1_100,0.666797,1.804950,0.776563,0.693750,0.671094,0.776563,0.616406,0.578125,0.693750,0.616406,0.664844,0.671094,0.578125,0.664844
010,1_101,0.633203,1.960947,0.536719,0.625781,0.592187,0.536719,0.656250,0.687500,0.625781,0.656250,0.700781,0.592187,0.687500,0.700781
010,1_110,0.761458,1.487811,0.843750,0.653125,0.928125,0.843750,0.659375,0.831250,0.653125,0.659375,0.653125,0.928125,0.831250,0.653125
010,1_codon,0.719010,1.574649,0.696094,0.710938,0.895312,0.696094,0.603906,0.720313,0.710938,0.603906,0.687500,0.895312,0.720313,0.687500
010,2,0.551562,1.997575,0.567969,0.552344,0.558594,0.567969,0.532813,0.576562,0.552344,0.532813,0.521094,0.558594,0.576562,0.521094
010,20,0.579557,1.920094,0.617188,0.604688,0.601562,0.617188,0.559375,0.525781,0.604688,0.559375,0.568750,0.601562,0.525781,0.568750
010,20_001,0.636068,1.951778,0.689844,0.542969,0.585938,0.689844,0.630469,0.665625,0.542969,0.630469,0.701562,0.585938,0.665625,0.701562
010,20_010,0.775000,1.420127,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.662500
010,20_011,0.712760,1.649368,0.819531,0.752344,0.641406,0.819531,0.737500,0.690625,0.752344,0.737500,0.635156,0.641406,0.690625,0.635156
010,20_100,0.650391,1.861686,0.621875,0.689844,0.651563,0.621875,0.721875,0.564844,0.689844,0.721875,0.652344,0.651563,0.564844,0.652344
010,20_101,0.646484,1.918951,0.577344,0.741406,0.671875,0.577344,0.571875,0.659375,0.741406,0.571875,0.657031,0.671875,0.659375,0.657031
010,20_110,0.710807,1.635966,0.836719,0.775781,0.626563,0.836719,0.757031,0.623437,0.775781,0.757031,0.645312,0.626563,0.623437,0.645312
010,20_codon,0.743620,1.519110,0.872656,0.852344,0.644531,0.872656,0.804688,0.642188,0.852344,0.804688,0.645312,0.644531,0.642188,0.645312
010,21,0.580599,1.916242,0.672656,0.612500,0.528906,0.672656,0.607031,0.564063,0.612500,0.607031,0.498437,0.528906,0.564063,0.498437
010,21_001,0.647005,1.870126,0.710938,0.614844,0.583594,0.710938,0.670312,0.638281,0.614844,0.670312,0.664062,0.583594,0.638281,0.664062
010,21_010,0.775000,1.420127,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.662500
010,21_011,0.722917,1.651063,0.800000,0.837500,0.646875,0.800000,0.795312,0.639844,0.837500,0.795312,0.617969,0.646875,0.639844,0.617969
010,21_100,0.659115,1.875222,0.614062,0.693750,0.652344,0.614062,0.608594,0.742188,0.693750,0.608594,0.643750,0.652344,0.742188,0.643750
010,21_101,0.622656,1.952246,0.541406,0.756250,0.597656,0.541406,0.610156,0.631250,0.756250,0.610156,0.599219,0.597656,0.631250,0.599219
010,21_110,0.722656,1.603311,0.735156,0.900781,0.669531,0.735156,0.717969,0.656250,0.900781,0.717969,0.656250,0.669531,0.656250,0.656250
010,21_codon,0.758594,1.497928,0.845313,0.931250,0.640625,0.845313,0.842969,0.646094,0.931250,0.842969,0.645312,0.640625,0.646094,0.645312
010,22,0.595313,1.979637,0.646875,0.583594,0.623437,0.646875,0.585156,0.593750,0.583594,0.585156,0.539062,0.623437,0.593750,0.539062
010,22_001,0.643099,1.912170,0.646875,0.552344,0.675000,0.646875,0.646875,0.694531,0.552344,0.646875,0.642969,0.675000,0.694531,0.642969
010,22_010,0.775000,1.420127,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.662500
010,22_011,0.699870,1.686121,0.639844,0.793750,0.804688,0.639844,0.657813,0.621094,0.793750,0.657813,0.682031,0.804688,0.621094,0.682031
010,22_100,0.648698,1.885209,0.565625,0.735156,0.616406,0.565625,0.639844,0.659375,0.735156,0.639844,0.675781,0.616406,0.659375,0.675781
010,22_101,0.628776,1.939717,0.543750,0.658594,0.615625,0.543750,0.655469,0.627344,0.658594,0.655469,0.671875,0.615625,0.627344,0.671875
010,22_110,0.685547,1.767209,0.790625,0.692187,0.683594,0.790625,0.656250,0.650000,0.692187,0.656250,0.640625,0.683594,0.650000,0.640625
010,22_codon,0.711849,1.604985,0.690625,0.898438,0.733594,0.690625,0.650781,0.609375,0.898438,0.650781,0.688281,0.733594,0.609375,0.688281
010,23,0.553516,1.969388,0.526563,0.571875,0.528125,0.526563,0.567187,0.596875,0.571875,0.567187,0.530469,0.528125,0.596875,0.530469
010,23_001,0.658073,1.855521,0.622656,0.758594,0.658594,0.622656,0.606250,0.653125,0.758594,0.606250,0.649219,0.658594,0.653125,0.649219
010,23_010,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000
010,23_011,0.737500,1.537512,0.946875,0.705469,0.721094,0.946875,0.705469,0.721094,0.705469,0.705469,0.625000,0.721094,0.721094,0.625000
010,23_100,0.649349,1.916518,0.654687,0.712500,0.685937,0.654687,0.571875,0.676562,0.712500,0.571875,0.594531,0.685937,0.676562,0.594531
010,23_101,0.632422,1.933497,0.545312,0.667969,0.675781,0.545312,0.681250,0.558594,0.667969,0.681250,0.665625,0.675781,0.558594,0.665625
010,23_110,0.700781,1.706044,0.690625,0.801562,0.707031,0.690625,0.752344,0.583594,0.801562,0.752344,0.669531,0.707031,0.583594,0.669531
010,23_codon,0.714974,1.595011,0.821094,0.838281,0.647656,0.821094,0.701562,0.600000,0.838281,0.701562,0.681250,0.647656,0.600000,0.681250
010,24,0.565755,1.962588,0.513281,0.574219,0.546094,0.513281,0.587500,0.596875,0.574219,0.587500,0.576562,0.546094,0.596875,0.576562
010,24_001,0.651302,1.898137,0.581250,0.613281,0.728906,0.581250,0.695312,0.617969,0.613281,0.695312,0.671094,0.728906,0.617969,0.671094
010,24_010,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000
010,24_011,0.689193,1.731442,0.656250,0.645312,0.723437,0.656250,0.631250,0.684375,0.645312,0.631250,0.794531,0.723437,0.684375,0.794531
010,24_100,0.646094,1.921631,0.669531,0.696875,0.640625,0.669531,0.586719,0.725000,0.696875,0.586719,0.557813,0.640625,0.725000,0.557813
010,24_101,0.620703,1.979637,0.674219,0.508594,0.589844,0.674219,0.587500,0.657813,0.508594,0.587500,0.706250,0.589844,0.657813,0.706250
010,24_110,0.700521,1.704102,0.757031,0.663281,0.684375,0.757031,0.757812,0.701562,0.663281,0.757812,0.639062,0.684375,0.701562,0.639062
010,24_codon,0.720052,1.578471,0.745313,0.842969,0.663281,0.745313,0.775000,0.631250,0.842969,0.775000,0.662500,0.663281,0.631250,0.662500
010,25,0.576042,1.941543,0.609375,0.649219,0.535937,0.609375,0.570312,0.523438,0.649219,0.570312,0.567969,0.535937,0.523438,0.567969
010,25_001,0.658203,1.865289,0.728906,0.660156,0.717187,0.728906,0.568750,0.609375,0.660156,0.568750,0.664844,0.717187,0.609375,0.664844
010,25_010,0.775000,1.420127,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.662500
010,25_011,0.713672,1.641614,0.705469,0.710938,0.661719,0.705469,0.905469,0.642188,0.710938,0.905469,0.656250,0.661719,0.642188,0.656250
010,25_100,0.646745,1.910312,0.700000,0.701562,0.650000,0.700000,0.598437,0.681250,0.701562,0.598437,0.549219,0.650000,0.681250,0.549219
010,25_101,0.635938,1.920645,0.559375,0.690625,0.681250,0.559375,0.610938,0.600000,0.690625,0.610938,0.673438,0.681250,0.600000,0.673438
010,25_110,0.719401,1.601105,0.650000,0.653906,0.681250,0.650000,0.699219,0.734375,0.653906,0.699219,0.897656,0.681250,0.734375,0.897656
010,25_codon,0.717057,1.647644,0.825781,0.808594,0.673438,0.825781,0.743750,0.638281,0.808594,0.743750,0.612500,0.673438,0.638281,0.612500
010,26,0.558464,1.989366,0.562500,0.607812,0.551562,0.562500,0.537500,0.525781,0.607812,0.537500,0.565625,0.551562,0.525781,0.565625
010,26_001,0.651432,1.877447,0.652344,0.691406,0.553906,0.652344,0.710156,0.704688,0.691406,0.710156,0.596094,0.553906,0.704688,0.596094
010,26_010,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
010,26_011,0.688542,1.783464,0.707031,0.729688,0.704688,0.707031,0.621875,0.714063,0.729688,0.621875,0.653906,0.704688,0.714063,0.653906
010,26_100,0.652604,1.870136,0.699219,0.692187,0.600781,0.699219,0.657031,0.714063,0.692187,0.657031,0.552344,0.600781,0.714063,0.552344
010,26_101,0.611979,1.972194,0.644531,0.649219,0.528906,0.644531,0.657031,0.582812,0.649219,0.657031,0.609375,0.528906,0.582812,0.609375
010,26_110,0.691146,1.787005,0.655469,0.740625,0.682813,0.655469,0.664844,0.703906,0.740625,0.664844,0.699219,0.682813,0.703906,0.699219
010,26_codon,0.728516,1.535388,0.701562,0.908594,0.737500,0.701562,0.667969,0.660937,0.908594,0.667969,0.694531,0.737500,0.660937,0.694531
010,27,0.587630,1.936804,0.607812,0.526563,0.570312,0.607812,0.600781,0.636719,0.526563,0.600781,0.583594,0.570312,0.636719,0.583594
010,27_001,0.639193,1.939108,0.692187,0.582812,0.547656,0.692187,0.674219,0.635156,0.582812,0.674219,0.703125,0.547656,0.635156,0.703125
010,27_010,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000
010,27_011,0.717839,1.609173,0.672656,0.655469,0.646094,0.672656,0.888281,0.735156,0.655469,0.888281,0.709375,0.646094,0.735156,0.709375
010,27_100,0.639714,1.908207,0.532031,0.660156,0.696875,0.532031,0.683594,0.581250,0.660156,0.683594,0.684375,0.696875,0.581250,0.684375
010,27_101,0.638151,1.930275,0.557031,0.700000,0.646094,0.557031,0.567187,0.695312,0.700000,0.567187,0.663281,0.646094,0.695312,0.663281
010,27_110,0.702734,1.721746,0.698438,0.614844,0.695312,0.698438,0.718750,0.805469,0.614844,0.718750,0.683594,0.695312,0.805469,0.683594
010,27_codon,0.741667,1.522877,0.867969,0.844531,0.646094,0.867969,0.801562,0.642188,0.844531,0.801562,0.647656,0.646094,0.642188,0.647656
010,28,0.589193,1.901427,0.603125,0.584375,0.571094,0.603125,0.591406,0.625000,0.584375,0.591406,0.560156,0.571094,0.625000,0.560156
010,28_001,0.656901,1.877952,0.735156,0.662500,0.637500,0.735156,0.614844,0.589844,0.662500,0.614844,0.701562,0.637500,0.589844,0.701562
010,28_010,0.775000,1.420127,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000,0.662500,0.662500,0.662500,0.662500
010,28_011,0.724219,1.606431,0.700781,0.655469,0.710156,0.700781,0.687500,0.903906,0.655469,0.687500,0.687500,0.710156,0.903906,0.687500
010,28_100,0.644401,1.893750,0.568750,0.657813,0.632031,0.568750,0.610938,0.717187,0.657813,0.610938,0.679688,0.632031,0.717187,0.679688
010,28_101,0.610417,1.967683,0.663281,0.543750,0.650781,0.663281,0.596094,0.597656,0.543750,0.596094,0.610938,0.650781,0.597656,0.610938
